epsilon,synthesizer,trial,alpha,beta,gamma,t_count,q_count,cost,distance,duration_ms,success,gates
1e-07,gridsynth,41,2.961024978262376,0.48999855324166075,2.7453590190382373,220,0,220.0,4.185107e-08,277.204,True,XHTSHTSHTHTHTSHTHTHTHTSHTHTSHTHTSHTSHTHTHTHTSHTHTSHTHTHTHTHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTSHXSHSHHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTHTHTHTSHTHSHSHTHTSHTHTSHTHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTXSSS
1e-07,cyclosynth_t,42,4.157298690109232,1.699107559769021,2.4337186309207763,67,0,67.0,9.868617e-08,449.690,True,HTHSTHTHZSTHTHSHTHZSTHTHSTHTHZSHTHSHTHTHTHTHTHZSTHTHSHTHTHTHZSHTHSTHTHZSTHTHTHTHSHTHTHTHZSTHTHSHTHZSHTHSTHTHZSTHTHSTHTHZSHTHSTHTHTHTHZSHTHSTHTHZSHTHSHTHTHTHZSTHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHZ
1e-07,cyclosynth_sqrt_t,42,4.157298690109232,1.699107559769021,2.4337186309207763,23,10,53.0,7.916203e-08,3226.195,True,QHTHSHTQHZSHTHSTHTQHTHTHZSHTHSHTHTHTHZSTHQHSQHQHZSTHTHSHQHZSHTHSHTHZSHTHTQHTHSTQHTHZSQHTHTXS
1e-07,gridsynth,42,4.157298690109232,1.699107559769021,2.4337186309207763,220,0,220.0,8.656302e-08,265.302,True,XSHTSHTHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTHTHTSHTHTHTHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTHTHTHTHTSHTSHTHTHTSHTHTHTSHTHTHTHTSHTSHTSHTHTHTHTHSSSHSHSHTHTSHTHTHTHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTHTSHTHTHTHTHTSHTSHTHTHTSHTSHTSHTXHSHSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTHTSHTSHTSHTHTHTSHTSHTHTHTHTSHTHTHTSHTHTHTHTHTSHTS
1e-07,cyclosynth_t,43,2.4131114168324816,1.4040023625083144,3.50185903726199,63,0,63.0,2.673457e-08,442.412,True,HTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHTHTHSTHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSHTHSTHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHYS
1e-07,cyclosynth_sqrt_t,43,2.4131114168324816,1.4040023625083144,3.50185903726199,25,9,52.0,9.068834e-08,3099.596,True,HTHSTHTHQHTHZSTHTHSHTHTHTHTHTQHZSHTQHTQHQHSHTHQHTHTHTQHZSHTHSTHTQHTHTHZSHTHSHTHTHQHZSXHSH
1e-07,gridsynth,43,2.4131114168324816,1.4040023625083144,3.50185903726199,214,0,214.0,4.380876e-08,182.457,True,XHTHTSHTSHTSHTHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTSSHSHHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTHTSHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTSHXHSHSHTSHTHTHTSHTSHTSHTHTSHTHTHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTSHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTSHTHS
1e-07,cyclosynth_t,44,4.438582833176801,1.717273914560835,4.487423844809212,69,0,69.0,3.829479e-08,471.583,True,HTHSTHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHTHTHZSTHTHSHTHZSTHTHSTHTHZSTHTHSTHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHZSHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHZSHTHSHTHZSTHTHTHTHSTHTHZSHTHTHTHTHTHTHTHSHTHZSYSH
1e-07,cyclosynth_sqrt_t,44,4.438582833176801,1.717273914560835,4.487423844809212,26,8,50.0,5.425828e-08,3246.367,True,HTHSHTHZSTHTHSHTHZSHQHSHTQHZSQHTHTQHTHSHTHTQHTHZSHTHSHTHZSHQHSHTHTHTHZSTHTHSHTHZSHTHTHQHSHTHZSHTHTHQHSHTHZSYS
1e-07,gridsynth,44,4.438582833176801,1.717273914560835,4.487423844809212,211,0,211.0,8.181257e-08,126.837,True,XTHTHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTXSSHSHSHTHTHTHTHTSHTHTHTHTSHTHTHTHTHTSHTHTHTSHTHTHTSHTHTHTHTHTHTHTSHTHTHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTSHTSHTHTHTSHTSHTSHTXHSHSHTHTHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTHTHTHTHTSHTSHTHTHTHTSHTHTSHTSH
1e-07,cyclosynth_t,45,0.46459824800907484,1.6952771786382008,1.6426805726020575,67,0,67.0,7.849902e-08,446.573,True,HTHSTHTHZSTHTHTHTHSTHTHZSHTHSHTHTHTHTHTHZSTHTHSTHTHZSTHTHTHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHSTHTHZSHTHSTHTHZSTHTHSHTHZSHTHSTHTHTHTHZSTHTHSHTHZSHTHSTHTHZSTHTHSTHTHTHTHZSHTHSHTHZSHTHTHTHTHTHSHTHZSTYHSH
1e-07,cyclosynth_sqrt_t,45,0.46459824800907484,1.6952771786382008,1.6426805726020575,26,10,56.0,2.963213e-08,3254.051,True,THQHSHTHZSTHTQHSHTHTHTHZSHTHSTHTHZSHTHSHTHZSQHTHTHTHTHTQHSHQHTHTQHZSTQHTHQHQHSHTQHZSTHTHSTHTHZSXSH
1e-07,gridsynth,45,0.46459824800907484,1.6952771786382008,1.6426805726020575,213,0,213.0,4.023182e-08,189.158,True,XHTSHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTHTHTHTHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTSHSSSHSHHTHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTHTHTHTHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHXSSHSHHTSHTHTSHTHTSHTHTHTHTHTHTHTHTHTSHTSHTHTHTSHTSHTHTHTHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTHTHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTHTSHTHTSHTSHTHX
1e-07,cyclosynth_t,46,3.8823330452012343,0.9666501700544836,2.6520689186102815,67,0,67.0,8.334136e-08,444.134,True,THTHSHTHZSTHTHSHTHZSTHTHSTHTHZSHTHTHTHTHTHSHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHTHTHZSHTHSHTHTHTHZSTHTHSHTHTHTHZSHTHTHTHSTHTHZSTHTHSHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSTHTHZSTHTHTHTHSHTHTHTHZSHTHTH
1e-07,cyclosynth_sqrt_t,46,3.8823330452012343,0.9666501700544836,2.6520689186102815,25,10,55.0,9.484624e-08,3164.008,True,SQHTHQHTHTHTHTHQHZSHTHSHTHZSHTQHSHTHZSTQHTHSHTHZSHQHSTHTHZSTHTHSQHTHZSHTHSHQHZSHQHTHTHSHTHTHTHZSHTHZTQ
1e-07,gridsynth,46,3.8823330452012343,0.9666501700544836,2.6520689186102815,212,0,212.0,2.507087e-08,215.469,True,XSHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTSHTHTHTHTHTHTHTHTHTSHTSHTSHTHTHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTHTSHSSHSHHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTSHTSHTHHSHHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTSHTHTHTHTHTHTSHTHTHTHTHTSHTSHTHTHTHTHSS
1e-07,cyclosynth_t,47,4.547761153716029,0.3877115509251164,2.683594922933826,67,0,67.0,7.901206e-08,443.308,True,HTHSHTHZSTHTHSTHTHTHTHZSTHTHSTHTHTHTHZSHTHSTHTHTHTHZSHTHTHTHSTHTHZSHTHSHTHZSTHTHTHTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHSHTHZSTHTHSHTHTHTHZSTHTHTHTHTHTHSTHTHTHTHTHTHZSHTHTHTHSTHTHZSTHTHTHTHSHTHZSTYHSH
1e-07,cyclosynth_sqrt_t,47,4.547761153716029,0.3877115509251164,2.683594922933826,25,10,55.0,7.055668e-08,3128.327,True,SQHTQHZSTHTHTHTQHTHQHSTHTHZSTHTQHSHTHTHTHTHTHZSHTHSHTHZSHQHSHTHZSHTHSHQHZSHTHSTHTHZSTHQHSTHTHQHQHSHSH
1e-07,gridsynth,47,4.547761153716029,0.3877115509251164,2.683594922933826,218,0,218.0,3.716913e-08,162.836,True,XSHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTHTHTHTHTHTHTHTHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTXSSSHSHHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTSHTSHTHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTHTHTSHTHTHTHTHTHTSHXSSSHSHTHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTHTHTHTSHTSHTHTSHTHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTHTXSS
1e-07,cyclosynth_t,48,3.155998701716697,2.3411556717543642,5.445771957595828,65,0,65.0,6.892080e-08,447.031,True,THTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHSTHTHTHTHZSHTHTHTHSHTHTHTHTHTHZSHTHSHTHTHTHTHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHSHTHTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSTHTHZSHTHTHTHSTHTHZSTHTHSHTHZSTHS
1e-07,cyclosynth_sqrt_t,48,3.155998701716697,2.3411556717543642,5.445771957595828,27,7,48.0,7.075625e-08,3316.398,True,SQHTHTHTHTHTHZSHTQHQHQHSHTHZSHTHSHTHZSHQHSTHTHZSHTHSHTHZSHTQHTHTHTHTHSTHTHZSHTHTHTHTHTHSHTHZSTHQHX
1e-07,gridsynth,48,3.155998701716697,2.3411556717543642,5.445771957595828,220,0,220.0,6.597961e-08,238.941,True,XHTHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTSHTHTHTHTHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHHSHHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTSHTHTHTHTHTSHTSHTSHTSHTSHTHTHTHTHTHTSHTSHTHTHTSHTSHTHTHTHTSHTSHTSHTHTHTHTHTSHTHTHTHTHSSHSHSHTSHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTHTHTSHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTHTHTHTHTSHTSHTHTHTSHTSHTSHX
1e-07,cyclosynth_t,49,4.782871002962667,2.4331862484874294,1.7500851243261526,67,0,67.0,6.586880e-08,443.898,True,HTHSHTHZSTHTHSTHTHZSTHTHTHTHSHTHZSTHTHSTHTHTHTHZSHTHTHTHSTHTHZSHTHSHTHZSHTHSTHTHZSTHTHTHTHTHTHTHTHSHTHTHTHZSTHTHSHTHZSHTHTHTHSHTHZSTHTHTHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHTHTHS
1e-07,cyclosynth_sqrt_t,49,4.782871002962667,2.4331862484874294,1.7500851243261526,25,10,55.0,9.533931e-08,3217.880,True,SHTHZSHTHSQHTHZSHTHSHTHZSHTHTHTQHSHTHZSHQHSHTHZSQHTHSTHQHTHQHZSHTQHSHTHZSTHTQHSHTHZSHTQHTHTHSHTHTHTQHZSHST
1e-07,gridsynth,49,4.782871002962667,2.4331862484874294,1.7500851243261526,217,0,217.0,9.480663e-08,279.839,True,XTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTHTSHTHTHTHTHXSHSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTHTHTHTSHTHTHTHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSSSHSHSHTHTHTHTHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTSHTSHTHTHTSHTHTHTHTHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTHTSHTHX
1e-07,cyclosynth_t,50,2.5982906582108494,1.9060319231375744,2.2948093587048195,68,0,68.0,7.928350e-08,443.477,True,HTHSHTHZSHTHSTHTHTHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHSHTHTHTHZSTHTHSTHTHZSHTHSTHTHTHTHZSTHTHSTHTHZSTHTHSTHTHZSHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSTHTHZSHTHSTHTHTHTHZSTHTHST
1e-07,cyclosynth_sqrt_t,50,2.5982906582108494,1.9060319231375744,2.2948093587048195,24,10,54.0,8.346259e-08,3189.367,True,STHQHTHTHZSTHTHSHTHTHQHZSTHTQHSTHTHZSHTHTHQHSTHQHZSHTHSQHTHTHQHZSHTHSTHTHTQHQHZSTHTHSHTQHSHSH
1e-07,gridsynth,50,2.5982906582108494,1.9060319231375744,2.2948093587048195,218,0,218.0,4.424846e-08,229.206,True,XTHTHTHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTHTHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTHTHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTHTHTHTSHTHTHTSSSHSHHTHTHTSHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTSHTHTHTHTHTHTHTHTSHTHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTHTHTSHTHTSHTHTHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHXSHSHHTHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTHTHTHTSHTHTHTHTHTSHTHTHTHTHTHTHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHXS
1e-07,cyclosynth_t,51,0.4072581580319674,0.6837108554961571,0.7047606970646213,67,0,67.0,7.895542e-08,436.603,True,THTHSHTHTHTHZSTHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHTHTHTHTHSHTHTHTHZSHTHTHTHSTHTHZSTHTHTHTHTHTHSHTHZSTHTHSTHTHZSHTHTHTHSTHTHZSHTHSTHTHTHTHTHTHTHTHZSTHTHSTHTHZSHTHSTHTHZSTHTHTHTHSTHTHZSHTHX
1e-07,cyclosynth_sqrt_t,51,0.4072581580319674,0.6837108554961571,0.7047606970646213,22,12,58.0,6.910559e-08,3137.773,True,HTHSTQHTHZSHTHSHTHQHQHTQHQHTHQHTHQHTQHTHZSHQHSTHTHTHTHZSTHQHSTHQHZSHTHSTHTHZSTQHTHT
1e-07,gridsynth,51,0.4072581580319674,0.6837108554961571,0.7047606970646213,215,0,215.0,3.991899e-08,156.158,True,XHTSHTSHTHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTHTHTSHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTSHTHTHTSHTSHXSHSHSHTSHTHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTHTSHTHTHTSHTHTSHTSHTXSSSHSHHTSHTHTHTSHTHTSHTHTHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTHTHTHTHTSHTHTHTSHTHTHTHTHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTHTHTSHS
1e-07,cyclosynth_t,52,3.0286813276225533,2.347118445281758,3.9265226444668975,67,0,67.0,4.478810e-08,447.920,True,THTHTHTHTHTHSTHTHTHTHZSHTHTHTHSTHTHZSHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSHTHZSTHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSTHTHTHTHTHTHSHTHZSTHTHTHTHSHTHZSTYHSH
1e-07,cyclosynth_sqrt_t,52,3.0286813276225533,2.347118445281758,3.9265226444668975,19,13,58.0,7.085712e-08,3269.491,True,SHTHZSHQHSHQHZSHTQHSHTQHZSQHTHSHTQHZSHTHSHTHZSQHQHTHTHSTHTHQHQHZSHTQHSHTHZSHTHSHTHZSTHTQHSTQHTHZ
1e-07,gridsynth,52,3.0286813276225533,2.347118445281758,3.9265226444668975,215,0,215.0,4.624939e-08,147.191,True,XTHTHTHTSHTHTHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTXSSHSHHTSHTHTSHTHTHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTHTHTHTHTHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHTHTSHTHTHSHSHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTHTHTHTHTSHTSHTSHTHTSHXSS
1e-07,cyclosynth_t,53,5.971318024225858,1.5499707847601938,5.552578248130892,67,0,67.0,5.620501e-08,438.231,True,HTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHSTHTHZSHTHTHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHTHTHTHTHTHTHSTHTHTHTHZSHTHTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHTHTHSHTHTHTHZSTXH
1e-07,cyclosynth_sqrt_t,53,5.971318024225858,1.5499707847601938,5.552578248130892,23,9,50.0,6.394959e-08,3220.159,True,THTHSTHTHZSTHTHSQHTHTQHQHZSHQHSHTQHZSHTHSHTHZSHTQHSHTHTHTHZSTHTHTHTHTHQHSQHTHZSHTHSHTHZSHQHSH
1e-07,gridsynth,53,5.971318024225858,1.5499707847601938,5.552578248130892,216,0,216.0,2.824874e-08,263.567,True,XHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTHTHTHTSHTHTSHTHTSHTHTHTHTHTHTSHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTSHTHTHTHTSHTSHTHTHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTHTSHXSHSHSHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTHTSHXSSSHSHHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTHTHTSHT
1e-07,cyclosynth_t,54,3.831379494424739,1.4226996083863455,0.6819325235752594,68,0,68.0,7.343031e-08,444.045,True,THTHSTHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSTHTHTHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHTHTHSTHTHZSTHTHSHTHZSTHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSTHTHZSTHTHSTHTHZSTHTHSHTHZSTHTHSTHTHZSTHTHSHTHZSTHTHSHTHZSHTHZHS
1e-07,cyclosynth_sqrt_t,54,3.831379494424739,1.4226996083863455,0.6819325235752594,24,10,54.0,9.937404e-08,3173.972,True,STHTHTQHTHZSQHTHTHTHSTQHTHZSTHTQHSHTQHZSHTHSQHTHZSTHTQHTHTHTHTHSHTHZSHQHTHQHSHQHZSTHSTH
